Timestamp,Platform,Product,User,Category,Rating,Review,Sentiment,SentimentScore,Summary,Keywords
2025-05-27 06:44:20.021343,Amazon India,Sneakers,user_491,Women's Ethnic,2,"Wrong size sent, very disappointed.",Negative,-0.7574,"Wrong size sent, very disappointed.","Wrong, disappointed, size"
2025-04-29 10:44:20.021343,Amazon India,Dress,user_81,Kidswear,4,Durability is questionable after a week.,Negative,-0.296,Durability is questionable after a week.,"Durability, week, questionable"
2025-05-17 21:44:20.021343,AJIO,T-Shirt,user_256,Women's Ethnic,4,Completely different from image.,Neutral,0.0,Completely different from image.,"Completely, image"
2025-05-24 12:44:20.021343,Myntra,T-Shirt,user_206,Kidswear,4,Color was completely different from the picture.,Neutral,0.0,Color was completely different from the picture.,"Color, picture, completely"
2025-05-26 08:44:20.021343,Flipkart,Jeans,user_38,Kidswear,2,"Fast shipping, will buy again.",Neutral,0.0,"Fast shipping, will buy again.","Fast, shipping, buy"
2025-05-15 09:44:20.021343,Myntra,Wallet,user_378,Footwear,1,"Delivery fast, but box was open.",Neutral,0.0,"Delivery fast, but box was open.","Delivery, fast, open, box"
2025-05-06 06:44:20.021343,AJIO,Sneakers,user_463,Accessories,2,Got stains on the product.,Neutral,0.0,Got stains on the product.,"product, stains"
2025-05-20 20:44:20.021343,AJIO,T-Shirt,user_259,Men's Casual,1,"Loved the fabric quality, will buy again!",Positive,0.636,"Loved the fabric quality, will buy again!","Loved, quality, fabric, buy"
2025-04-29 19:44:20.021343,Myntra,Watch,user_12,Footwear,2,"Top-notch quality, highly recommended.",Positive,0.2716,"Top-notch quality, highly recommended.","Top-notch, quality, highly, recommended"
2025-05-14 08:44:20.021343,Flipkart,Handbag,user_355,Accessories,1,"Received used item, very unhappy.",Negative,-0.4754,"Received used item, very unhappy.","Received, item, unhappy"
2025-05-05 22:44:20.021343,AJIO,Dress,user_433,Footwear,3,"Nice texture, feels smooth on skin.",Positive,0.4215,"Nice texture, feels smooth on skin.","Nice, texture, feels, skin, smooth"
2025-05-12 15:44:20.021343,Amazon India,Wallet,user_11,Women's Ethnic,1,"True to color, exactly as shown.",Positive,0.4215,"True to color, exactly as shown.","True, color, shown"
2025-05-03 19:44:20.021343,Myntra,Handbag,user_89,Footwear,4,Matches product description perfectly.,Positive,0.6369,Matches product description perfectly.,"Matches, perfectly, product, description"
2025-05-21 04:44:20.021343,AJIO,Jeans,user_234,Women's Ethnic,3,Lightweight and easy to carry.,Positive,0.4404,Lightweight and easy to carry.,"Lightweight, carry, easy"
2025-05-14 09:44:20.021343,AJIO,Hat,user_41,Men's Casual,5,Prints started fading instantly.,Neutral,0.0,Prints started fading instantly.,"Prints, instantly, started, fading"
2025-05-21 22:44:20.021343,AJIO,Sneakers,user_230,Accessories,1,Order was cancelled without notice.,Negative,-0.25,Order was cancelled without notice.,"Order, notice, cancelled"
2025-05-03 16:44:20.021343,AJIO,Sunglasses,user_352,Men's Casual,4,Delivery was late and packaging was damaged.,Negative,-0.4404,Delivery was late and packaging was damaged.,"Delivery, damaged, late, packaging"
2025-05-18 15:44:20.021343,Flipkart,Jacket,user_499,Women's Ethnic,1,Fabric tore within two wears.,Neutral,0.0,Fabric tore within two wears.,"Fabric, wears, tore"
2025-05-12 11:44:20.021343,Amazon India,Dress,user_6,Kidswear,1,Tight around the arms.,Neutral,0.0,Tight around the arms.,"Tight, arms"
2025-05-07 17:44:20.021343,Flipkart,T-Shirt,user_477,Women's Ethnic,4,"Really fast delivery, thanks!",Positive,0.5355,"Really fast delivery, thanks!","delivery, fast"
2025-05-24 20:44:20.021343,AJIO,Jeans,user_107,Accessories,5,Prints started fading instantly.,Neutral,0.0,Prints started fading instantly.,"Prints, instantly, started, fading"
2025-05-17 00:44:20.021343,Myntra,Jacket,user_203,Kidswear,1,Low-quality zip broke in a day.,Negative,-0.4215,Low-quality zip broke in a day.,"Low-quality, day, zip, broke"
2025-05-09 14:44:20.021343,Flipkart,Watch,user_417,Men's Casual,1,"Excellent fabric, breathable and light.",Positive,0.5719,"Excellent fabric, breathable and light.","Excellent, fabric, breathable, light"
2025-05-21 08:44:20.021343,AJIO,Wallet,user_234,Footwear,1,Excellent stitching and perfect size.,Positive,0.8126,Excellent stitching and perfect size.,"Excellent, size, stitching, perfect"
2025-05-02 00:44:20.021343,Amazon India,Dress,user_396,Footwear,2,"Stylish design, got compliments.",Positive,0.4019,"Stylish design, got compliments.","Stylish, design, compliments"
2025-05-04 16:44:20.021343,Myntra,Jacket,user_171,Men's Casual,5,Wrong item sent.,Negative,-0.4767,Wrong item sent.,"Wrong, item"
2025-05-07 00:44:20.021343,Amazon India,Sunglasses,user_407,Footwear,1,Comfortable and stylish!,Positive,0.5562,Comfortable and stylish!,"Comfortable, stylish"
2025-05-08 16:44:20.021343,Flipkart,Watch,user_121,Footwear,2,Lightweight and easy to carry.,Positive,0.4404,Lightweight and easy to carry.,"Lightweight, carry, easy"
2025-05-09 13:44:20.021343,Flipkart,Sneakers,user_199,Kidswear,5,Not worth the money.,Negative,-0.1695,Not worth the money.,"money, worth"
2025-04-28 04:44:20.021343,Myntra,Handbag,user_3,Footwear,5,Quality better than expected.,Positive,0.4404,Quality better than expected.,"Quality, expected"
2025-05-04 12:44:20.021343,Myntra,Sunglasses,user_33,Accessories,2,Looks great but not comfortable.,Negative,-0.2507,Looks great but not comfortable.,"comfortable, great"
2025-04-29 01:44:20.021343,AJIO,Watch,user_339,Women's Ethnic,2,Impressive design innovation.,Positive,0.7096,Impressive design innovation.,"Impressive, innovation, design"
2025-05-07 05:44:20.021343,Flipkart,T-Shirt,user_88,Kidswear,3,Comfortable and stylish!,Positive,0.5562,Comfortable and stylish!,"Comfortable, stylish"
2025-05-15 11:44:20.021343,Amazon India,Jeans,user_80,Women's Ethnic,2,Awesome color and trendy design.,Positive,0.6249,Awesome color and trendy design.,"Awesome, design, color, trendy"
2025-05-10 23:44:20.021343,AJIO,Watch,user_215,Kidswear,4,Low-quality zip broke in a day.,Negative,-0.4215,Low-quality zip broke in a day.,"Low-quality, day, zip, broke"
2025-04-28 07:44:20.021343,AJIO,Sunglasses,user_473,Women's Ethnic,4,Too expensive for what it offers.,Neutral,0.0,Too expensive for what it offers.,"offers, expensive"
2025-05-20 14:44:20.021343,AJIO,Sunglasses,user_288,Women's Ethnic,5,Material catches lint easily.,Positive,0.34,Material catches lint easily.,"Material, easily, catches, lint"
2025-05-08 08:44:20.021343,Myntra,Jeans,user_184,Kidswear,5,Got stains on the product.,Neutral,0.0,Got stains on the product.,"product, stains"
2025-05-11 03:44:20.021343,Flipkart,Sneakers,user_356,Women's Ethnic,3,Fabric tore within two wears.,Neutral,0.0,Fabric tore within two wears.,"Fabric, wears, tore"
2025-05-14 07:44:20.021343,AJIO,Wallet,user_173,Footwear,5,Excellent stitching and perfect size.,Positive,0.8126,Excellent stitching and perfect size.,"Excellent, size, stitching, perfect"
2025-05-08 08:44:20.021343,AJIO,Handbag,user_450,Kidswear,2,Got stains on the product.,Neutral,0.0,Got stains on the product.,"product, stains"
2025-05-13 05:44:20.021343,Myntra,Sneakers,user_469,Footwear,5,"Wrong size sent, very disappointed.",Negative,-0.7574,"Wrong size sent, very disappointed.","Wrong, disappointed, size"
2025-05-25 23:44:20.021343,Flipkart,Hat,user_476,Kidswear,3,Good for casual wear.,Positive,0.5719,Good for casual wear.,"Good, wear, casual"
2025-05-19 00:44:20.021343,Myntra,T-Shirt,user_231,Accessories,2,Looks better than expected.,Positive,0.4404,Looks better than expected.,expected
2025-05-06 22:44:20.021343,AJIO,Watch,user_257,Women's Ethnic,3,Material catches lint easily.,Positive,0.34,Material catches lint easily.,"Material, easily, catches, lint"
2025-05-07 09:44:20.021343,Myntra,Jeans,user_295,Footwear,3,"Material feels cheap, not worth the price.",Negative,-0.1695,"Material feels cheap, not worth the price.","Material, cheap, price, feels, worth"
2025-04-28 12:44:20.021343,Flipkart,Sneakers,user_2,Men's Casual,3,Delivery guy was rude.,Negative,-0.4588,Delivery guy was rude.,"Delivery, rude, guy"
2025-05-27 10:44:20.021343,Flipkart,Jeans,user_254,Accessories,5,"Difficult to wear, poor design.",Negative,-0.6808,"Difficult to wear, poor design.","Difficult, wear, poor, design"
2025-05-17 08:44:20.021343,Myntra,Wallet,user_247,Men's Casual,5,Delivery was super fast and hassle-free.,Positive,0.5994,Delivery was super fast and hassle-free.,"Delivery, hassle-free, super, fast"
2025-04-29 10:44:20.021343,Flipkart,T-Shirt,user_355,Women's Ethnic,2,"Came earlier than expected, good service.",Positive,0.4404,"Came earlier than expected, good service.","expected, good, service, earlier"
2025-05-07 01:44:20.021343,Myntra,Sneakers,user_6,Women's Ethnic,3,"Size runs small, had to return.",Neutral,0.0,"Size runs small, had to return.","Size, small, return, runs"
2025-05-10 17:44:20.021343,Flipkart,Dress,user_131,Women's Ethnic,1,Threads came out after one wear.,Neutral,0.0,Threads came out after one wear.,"Threads, wear"
2025-05-08 01:44:20.021343,AJIO,Dress,user_405,Footwear,4,"Material feels cheap, not worth the price.",Negative,-0.1695,"Material feels cheap, not worth the price.","Material, cheap, price, feels, worth"
2025-05-13 06:44:20.021343,AJIO,Sneakers,user_228,Accessories,1,Quality better than expected.,Positive,0.4404,Quality better than expected.,"Quality, expected"
2025-05-24 00:44:20.021343,Flipkart,Hat,user_457,Accessories,4,Very comfortable and true to size.,Positive,0.7688,Very comfortable and true to size.,"size, comfortable, true"
2025-04-30 19:44:20.021343,Flipkart,Watch,user_328,Footwear,3,Good for casual wear.,Positive,0.5719,Good for casual wear.,"Good, wear, casual"
2025-05-11 20:44:20.021343,Amazon India,Wallet,user_471,Footwear,1,"Terrible stitching, fell apart quickly.",Negative,-0.4767,"Terrible stitching, fell apart quickly.","Terrible, stitching, fell, quickly"
2025-05-05 06:44:20.021343,Amazon India,Wallet,user_156,Footwear,1,Color was completely different from the picture.,Neutral,0.0,Color was completely different from the picture.,"Color, picture, completely"
2025-05-24 10:44:20.021343,Flipkart,Wallet,user_12,Accessories,3,Came with missing buttons.,Negative,-0.296,Came with missing buttons.,"buttons, missing"
2025-05-18 00:44:20.021343,AJIO,Wallet,user_490,Footwear,3,Perfect summer outfit.,Positive,0.5719,Perfect summer outfit.,"Perfect, outfit, summer"
2025-05-04 12:44:20.021343,Flipkart,Sneakers,user_457,Kidswear,1,Love the design and fabric combo.,Positive,0.6369,Love the design and fabric combo.,"Love, combo, design, fabric"
2025-05-09 20:44:20.021343,Amazon India,Sneakers,user_457,Footwear,2,Good for casual wear.,Positive,0.5719,Good for casual wear.,"Good, wear, casual"
2025-05-27 01:44:20.021343,Myntra,Dress,user_278,Kidswear,1,"Came earlier than expected, good service.",Positive,0.4404,"Came earlier than expected, good service.","expected, good, service, earlier"
2025-05-23 17:44:20.021343,AJIO,Jacket,user_481,Kidswear,2,Delivery was super fast and hassle-free.,Positive,0.5994,Delivery was super fast and hassle-free.,"Delivery, hassle-free, super, fast"
2025-05-16 04:44:20.021343,Flipkart,Handbag,user_53,Accessories,2,Material feels premium and soft.,Neutral,0.0,Material feels premium and soft.,"Material, soft, feels, premium"
2025-05-19 04:44:20.021343,AJIO,Wallet,user_323,Accessories,4,Too expensive for what it offers.,Neutral,0.0,Too expensive for what it offers.,"offers, expensive"
2025-05-20 15:44:20.021343,Myntra,Hat,user_494,Footwear,4,Colors fade after one wash.,Neutral,0.0,Colors fade after one wash.,"Colors, wash, fade"
2025-05-05 18:44:20.021343,Flipkart,Wallet,user_196,Women's Ethnic,3,"Material feels nice, not itchy.",Positive,0.5594,"Material feels nice, not itchy.","Material, nice, itchy, feels"
2025-05-09 03:44:20.021343,Amazon India,Sneakers,user_159,Footwear,1,"True to color, exactly as shown.",Positive,0.4215,"True to color, exactly as shown.","True, color, shown"
2025-05-22 21:44:20.021343,Flipkart,Watch,user_25,Footwear,2,"Eco-friendly packaging, well done!",Positive,0.3382,"Eco-friendly packaging, well done!","Eco-friendly, packaging"
2025-05-14 21:44:20.021343,Myntra,Sunglasses,user_41,Accessories,1,"Elegant fit, compliments every time.",Positive,0.8074,"Elegant fit, compliments every time.","Elegant, fit, compliments, time"
2025-05-23 03:44:20.021343,AJIO,Jacket,user_365,Men's Casual,4,Pattern is modern and attractive.,Positive,0.4404,Pattern is modern and attractive.,"Pattern, attractive, modern"
2025-05-21 23:44:20.021343,AJIO,Sunglasses,user_460,Men's Casual,5,Box was torn on arrival.,Negative,-0.25,Box was torn on arrival.,"Box, arrival, torn"
2025-05-04 17:44:20.021343,AJIO,Sunglasses,user_290,Footwear,1,Order was cancelled without notice.,Negative,-0.25,Order was cancelled without notice.,"Order, notice, cancelled"
2025-05-21 07:44:20.021343,Amazon India,T-Shirt,user_122,Men's Casual,5,"Fit was perfect, really impressed!",Positive,0.8716,"Fit was perfect, really impressed!","Fit, perfect, impressed"
2025-05-18 05:44:20.021343,Flipkart,Sunglasses,user_371,Kidswear,3,Too tight around the shoulders.,Neutral,0.0,Too tight around the shoulders.,"shoulders, tight"
2025-04-30 19:44:20.021343,Amazon India,T-Shirt,user_108,Kidswear,3,Impressive design innovation.,Positive,0.7096,Impressive design innovation.,"Impressive, innovation, design"
2025-05-09 08:44:20.021343,Myntra,Sneakers,user_319,Footwear,4,Came in wrong color.,Negative,-0.4767,Came in wrong color.,"color, wrong"
2025-04-30 07:44:20.021343,Flipkart,Hat,user_440,Accessories,2,Quality better than expected.,Positive,0.4404,Quality better than expected.,"Quality, expected"
2025-05-16 02:44:20.021343,AJIO,Jacket,user_6,Men's Casual,2,"Really fast delivery, thanks!",Positive,0.5355,"Really fast delivery, thanks!","delivery, fast"
2025-05-04 04:44:20.021343,Flipkart,T-Shirt,user_300,Kidswear,5,Cheap finish on sleeves.,Neutral,0.0,Cheap finish on sleeves.,"Cheap, sleeves, finish"
2025-05-04 09:44:20.021343,Amazon India,Hat,user_366,Accessories,4,Comfortable material but terrible zip.,Negative,-0.4588,Comfortable material but terrible zip.,"Comfortable, zip, material, terrible"
2025-05-02 11:44:20.021343,Myntra,Wallet,user_407,Kidswear,1,Threads coming out of seams.,Neutral,0.0,Threads coming out of seams.,"Threads, seams, coming"
2025-05-18 09:44:20.021343,Myntra,T-Shirt,user_345,Men's Casual,5,Uncomfortable and stiff fabric.,Negative,-0.3818,Uncomfortable and stiff fabric.,"Uncomfortable, fabric, stiff"
2025-05-12 23:44:20.021343,Myntra,Hat,user_493,Women's Ethnic,4,Love the design and fabric combo.,Positive,0.6369,Love the design and fabric combo.,"Love, combo, design, fabric"
2025-05-14 14:44:20.021343,Flipkart,Jeans,user_122,Footwear,5,Packaging was neat and elegant.,Positive,0.7269,Packaging was neat and elegant.,"Packaging, elegant, neat"
2025-05-06 22:44:20.021343,Amazon India,Wallet,user_417,Footwear,3,"Fit was perfect, really impressed!",Positive,0.8716,"Fit was perfect, really impressed!","Fit, perfect, impressed"
2025-04-30 17:44:20.021343,Flipkart,Hat,user_288,Kidswear,4,Came with missing buttons.,Negative,-0.296,Came with missing buttons.,"buttons, missing"
2025-05-19 00:44:20.021343,Flipkart,Sunglasses,user_54,Men's Casual,5,Zip doesn't work properly.,Neutral,0.0,Zip doesn't work properly.,"Zip, properly, work"
2025-05-19 07:44:20.021343,AJIO,Watch,user_193,Men's Casual,4,"Delivery fast, but box was open.",Neutral,0.0,"Delivery fast, but box was open.","Delivery, fast, open, box"
2025-05-20 14:44:20.021343,AJIO,T-Shirt,user_244,Accessories,2,Great for the price!,Positive,0.6588,Great for the price!,"Great, price"
2025-05-02 02:44:20.021343,Flipkart,Watch,user_286,Accessories,2,Threads came out after one wear.,Neutral,0.0,Threads came out after one wear.,"Threads, wear"
2025-05-18 01:44:20.021343,Myntra,Sunglasses,user_299,Men's Casual,5,Perfect summer outfit.,Positive,0.5719,Perfect summer outfit.,"Perfect, outfit, summer"
2025-05-16 22:44:20.021343,Amazon India,T-Shirt,user_230,Kidswear,3,"Excellent fabric, breathable and light.",Positive,0.5719,"Excellent fabric, breathable and light.","Excellent, fabric, breathable, light"
2025-05-03 10:44:20.021343,Myntra,Jeans,user_80,Women's Ethnic,2,Fabric tore within two wears.,Neutral,0.0,Fabric tore within two wears.,"Fabric, wears, tore"
2025-05-08 22:44:20.021343,Flipkart,Watch,user_106,Accessories,5,"Wrong size sent, very disappointed.",Negative,-0.7574,"Wrong size sent, very disappointed.","Wrong, disappointed, size"
2025-05-11 05:44:20.021343,Flipkart,T-Shirt,user_270,Footwear,1,"Delivery fast, but box was open.",Neutral,0.0,"Delivery fast, but box was open.","Delivery, fast, open, box"
2025-05-14 09:44:20.021343,AJIO,Sneakers,user_263,Women's Ethnic,2,Strange chemical odor on arrival.,Negative,-0.2023,Strange chemical odor on arrival.,"Strange, arrival, chemical, odor"
2025-05-18 18:44:20.021343,AJIO,Sunglasses,user_238,Accessories,1,Great texture and build.,Positive,0.6249,Great texture and build.,"Great, build, texture"
2025-05-15 05:44:20.021343,Flipkart,Jeans,user_430,Men's Casual,4,Color was completely different from the picture.,Neutral,0.0,Color was completely different from the picture.,"Color, picture, completely"
2025-04-28 06:44:20.021343,Myntra,Watch,user_202,Footwear,3,"Nice texture, feels smooth on skin.",Positive,0.4215,"Nice texture, feels smooth on skin.","Nice, texture, feels, skin, smooth"
